date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:00	27697/27697	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202024%2014:35:52%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-772.css?ver=1717770952	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-7728ad0.css	(from https://kitpro.site/delivey/template-kit/contact-metform/)
11:47:03	18772/18772	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202024%2014:35:52%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-781.css?ver=1717770952	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-7818ad0.css	(from https://kitpro.site/delivey/template-kit/newsletter-metform/)
11:47:10	237134/237134	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Feb%202022%2007:05:17%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/bg5.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/bg5.png	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-11.css?ver=1705520416)
11:47:13	197730/197730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Feb%202022%2003:25:10%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-asian-male-courier-with-thermo-bag-wearing-f-2021-09-03-20-53-03-utc-copy.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-asian-male-courier-with-thermo-bag-wearing-f-2021-09-03-20-53-03-utc-copy.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-11.css?ver=1705520416)
11:47:22	401140/401140	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
11:47:23	1108005/1108005	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
11:47:24	507320/507320	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
11:47:28	892000/892000	---M--	200	added ('OK')	font/ttf	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
11:47:28	178405/178405	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:03%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/male-courier-with-refrigerator-bag-riding-bicycle-2021-09-03-20-53-03-utc.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/male-courier-with-refrigerator-bag-riding-bicycle-2021-09-03-20-53-03-utc.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-305.css?ver=1705575366)
11:47:33	2733431/2733431	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
11:47:34	165377/165377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:26:59%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/courier-delivering-package-to-woman-at-home-2022-01-31-00-53-16-utc.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/courier-delivering-package-to-woman-at-home-2022-01-31-00-53-16-utc.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-400.css?ver=1705490283)
11:47:34	157668/157668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:26:58%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/asian-female-delivering-takeaway-food-to-customer-2021-12-09-20-22-50-utc-1.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/asian-female-delivering-takeaway-food-to-customer-2021-12-09-20-22-50-utc-1.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-409.css?ver=1705670493)
11:47:35	183840/183840	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:07%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-asian-male-courier-with-thermo-bag-2021-09-03-20-53-03-utc.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-asian-male-courier-with-thermo-bag-2021-09-03-20-53-03-utc.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-413.css?ver=1705670476)
11:47:37	186102/186102	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:08%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-caucasian-male-courier-with-thermo-2022-02-02-21-53-59-utc.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-caucasian-male-courier-with-thermo-2022-02-02-21-53-59-utc.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-424.css?ver=1705474768)
11:47:42	189831/189831	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:01%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/green-delivery-thermo-backpack-with-food-on-scoote-2022-02-06-06-04-53-utc.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/green-delivery-thermo-backpack-with-food-on-scoote-2022-02-06-06-04-53-utc.jpg	(from https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-405.css?ver=1705703524)
